course_id,title,url,is_paid,price,subscribers,reviews,lectures,level,duration,published_timestamp,subject,provider,rating,description,skills,text_for_tfidf
405840,Regular Expressions for Beginners - Universal,https://www.udemy.com/regular-expressions-for-beginners-universal/,True,100,1975,141,36,All Levels,3.0,2017-01-20T00:54:56Z,Web Development,Udemy,,,Web Development,regular expressions for beginners - universal web development
899534,Learn Redis from Scratch,https://www.udemy.com/learn-redis-from-scratch/,True,40,553,84,31,Intermediate Level,3.0,2016-07-13T16:39:02Z,Web Development,Udemy,,,Web Development,learn redis from scratch web development
570848,WordPress Plugin Development -> Deep dive discovery!,https://www.udemy.com/wordpress-plugin/,True,40,2650,19,39,All Levels,2.0,2015-11-05T22:16:20Z,Web Development,Udemy,,,Web Development,wordpress plugin development -> deep dive discovery! web development
714678,Learn Ajax and jquery with PHP,https://www.udemy.com/learn-ajax-and-jquery-with-php/,True,20,2964,8,9,Beginner Level,1.5,2016-01-07T17:31:41Z,Web Development,Udemy,,,Web Development,learn ajax and jquery with php web development
791610,Create a business website with WordPress,https://www.udemy.com/create-a-business-website-with-wordpress/,True,50,1624,31,38,All Levels,4.0,2016-03-14T22:22:28Z,Web Development,Udemy,,,Web Development,create a business website with wordpress web development
631472,DesktopServer : Install WordPress Locally  - Work Anywhere!,https://www.udemy.com/desktopserver/,True,65,1640,22,29,Beginner Level,2.0,2015-11-01T22:03:29Z,Web Development,Udemy,,,Web Development,desktopserver : install wordpress locally  - work anywhere! web development
856530,Understand PHP Arrays and HTTP Request in a Better Way,https://www.udemy.com/understand-php-arrays-and-http-request-in-a-better-way/,True,35,1627,38,7,All Levels,0.5833333333333334,2016-05-23T17:05:27Z,Web Development,Udemy,,,Web Development,understand php arrays and http request in a better way web development
530092,Mastering CSS,https://www.udemy.com/mastering-css/,True,95,1815,249,42,Expert Level,5.0,2015-06-17T21:54:47Z,Web Development,Udemy,,,Web Development,mastering css web development
1211160,The Complete Wordpress Theme Development Guide,https://www.udemy.com/the-complete-wordpress-theme-development-guide/,True,25,1011,2,19,Beginner Level,2.0,2017-05-19T05:52:32Z,Web Development,Udemy,,,Web Development,the complete wordpress theme development guide web development
977470,The Complete HMTL5 Course - Go From Beginner To Advanced!,https://www.udemy.com/complete-hmtl5-course/,True,95,2430,15,36,All Levels,2.0,2016-10-13T21:24:51Z,Web Development,Udemy,,,Web Development,the complete hmtl5 course - go from beginner to advanced! web development
504316,Learn Jquery from Scratch 2-Hour Training ,https://www.udemy.com/jquery_complete/,True,20,5318,56,13,Beginner Level,1.5,2015-07-16T00:40:57Z,Web Development,Udemy,,,Web Development,learn jquery from scratch 2-hour training  web development
389018,How to Create a Wordpress Website from Scratch - No Coding,https://www.udemy.com/how-to-create-a-wordpress-website-from-scratch-no-coding/,True,20,7018,28,38,All Levels,3.0,2015-07-30T18:16:29Z,Web Development,Udemy,,,Web Development,how to create a wordpress website from scratch - no coding web development
937206,Learn PHP CodeIgniter Framework with AJAX and Bootstrap,https://www.udemy.com/learn-php-codeigniter-framework-with-ajax-and-bootstrap/,True,75,1634,52,21,All Levels,2.5,2016-09-13T16:14:43Z,Web Development,Udemy,,,Web Development,learn php codeigniter framework with ajax and bootstrap web development
739090,The Complete Guide to JavaScript Development,https://www.udemy.com/the-complete-javascript-development-course/,True,110,3590,36,104,All Levels,14.0,2016-01-25T04:46:37Z,Web Development,Udemy,,,Web Development,the complete guide to javascript development web development
720144,Basic HTML CSS and Web Design,https://www.udemy.com/basic-html-css-web-design/,True,30,4030,92,46,Beginner Level,9.0,2016-02-19T18:10:13Z,Web Development,Udemy,,,Web Development,basic html css and web design web development
365816,Build Professional WordPress Website,https://www.udemy.com/wordpress-no-coding/,True,145,4020,95,52,All Levels,3.5,2015-01-14T09:02:00Z,Web Development,Udemy,,,Web Development,build professional wordpress website web development
977474,Ultimate CSS3 Course - From Beginners To Professional,https://www.udemy.com/ultimate-css3-course/,True,95,2635,25,30,All Levels,2.0,2016-10-13T22:36:36Z,Web Development,Udemy,,,Web Development,ultimate css3 course - from beginners to professional web development
481696,Code & Grow Rich:  Earn More As An Entrepreneur Or Developer,https://www.udemy.com/code-grow-rich-earn-more-as-an-entrepreneur-or-developer/,True,200,7211,52,491,All Levels,57.0,2016-02-10T01:09:19Z,Web Development,Udemy,,,Web Development,code & grow rich:  earn more as an entrepreneur or developer web development
978850,Learn by Example : ReactJS,https://www.udemy.com/learn-by-example-reactjs/,True,50,1496,37,74,Beginner Level,7.5,2016-12-27T19:39:12Z,Web Development,Udemy,,,Web Development,learn by example : reactjs web development
825354,React.js Quickly: Developing Scalable Web User Interfaces,https://www.udemy.com/react-quickly/,True,50,4447,76,24,Intermediate Level,4.0,2016-04-19T17:27:00Z,Web Development,Udemy,,,Web Development,react.js quickly: developing scalable web user interfaces web development
822670,JavaScript - Tricks and Workarounds,https://www.udemy.com/javascript-tricks-and-workarounds/,True,100,1410,134,67,All Levels,5.0,2016-04-15T18:47:45Z,Web Development,Udemy,,,Web Development,javascript - tricks and workarounds web development
65492,Kids Coding - Beginner HTML,https://www.udemy.com/kids-coding-beginner-html/,True,20,6628,53,19,Beginner Level,1.0,2013-07-19T20:44:50Z,Web Development,Udemy,,,Web Development,kids coding - beginner html web development
1051672,Learn PHP from scratch!!,https://www.udemy.com/learn-php-from-scratch-by-niveditajain/,True,25,1908,12,17,Beginner Level,1.5,2017-04-28T13:57:56Z,Web Development,Udemy,,,Web Development,learn php from scratch!! web development
688968,PHP with PDO - ULTIMATE Crash Course,https://www.udemy.com/php-with-pdo-ultimate-crash-course/,True,50,1248,171,18,All Levels,1.5,2015-12-06T23:01:34Z,Web Development,Udemy,,,Web Development,php with pdo - ultimate crash course web development
495484,JavaScript for beginners with live examples,https://www.udemy.com/javascript-from-basic-fundamentals-to-advanced/,True,195,4587,46,49,Beginner Level,4.0,2015-09-29T21:41:16Z,Web Development,Udemy,,,Web Development,javascript for beginners with live examples web development
398456,Bootstrap 3 Introduction : Create RESPONSIVE Websites Fast,https://www.udemy.com/bootstrap-3-introduction-make-responsive-websites-fast/,True,50,2351,302,16,All Levels,2.5,2015-01-21T04:02:16Z,Web Development,Udemy,,,Web Development,bootstrap 3 introduction : create responsive websites fast web development
615084,Laravel(5.2) PHP Framework  Jump Start for beginners,https://www.udemy.com/laravel-php-framework-jump-start-for-beginners/,True,20,3898,95,32,Beginner Level,3.0,2015-12-29T18:54:13Z,Web Development,Udemy,,,Web Development,laravel(5.2) php framework  jump start for beginners web development
492818,Professional WordPress Theme Development For 2017,https://www.udemy.com/advanced-wordpress-theme-development-next-level-of-theming/,True,20,3185,102,94,All Levels,8.0,2015-05-08T19:10:30Z,Web Development,Udemy,,,Web Development,professional wordpress theme development for 2017 web development
1055322,Learn Laravel PHP Framework Building Multi User SEO Blog APP,https://www.udemy.com/learn-laravel-php-framework-building-multi-user-seo-blog-app/,True,100,557,92,133,All Levels,9.5,2017-01-04T23:51:26Z,Web Development,Udemy,,,Web Development,learn laravel php framework building multi user seo blog app web development
1112604,Javascript Specialist,https://www.udemy.com/javascript-specialist/,True,200,408,39,80,Beginner Level,8.0,2017-02-23T00:54:07Z,Web Development,Udemy,,,Web Development,javascript specialist web development
424864,Write PHP Like a Pro: Build a PHP MVC Framework From Scratch,https://www.udemy.com/php-mvc-from-scratch/,True,70,1703,435,65,All Levels,3.0,2016-02-04T22:36:17Z,Web Development,Udemy,,,Web Development,write php like a pro: build a php mvc framework from scratch web development
516062,JavaScript Intro to learning JavaScript web programming,https://www.udemy.com/javascript-intro-to-learning-javascript/,True,20,17554,94,16,Beginner Level,1.5,2015-06-01T20:44:42Z,Web Development,Udemy,,,Web Development,javascript intro to learning javascript web programming web development
92760,Crash Course: Fundamentals Of HTML & CSS From Scratch.,https://www.udemy.com/beginner-crash-course-fundamentals-of-html-css-in-60-mins/,True,20,7368,216,52,Beginner Level,2.0,2013-09-20T19:48:56Z,Web Development,Udemy,,,Web Development,crash course: fundamentals of html & css from scratch. web development
1064104,"Laravel, the complete guide with real world projects",https://www.udemy.com/best-laravel/,True,200,676,119,125,All Levels,14.0,2017-02-03T16:28:48Z,Web Development,Udemy,,,Web Development,"laravel, the complete guide with real world projects web development"
900434,VueJS V1 Introduction to VueJS JavaScript Framework,https://www.udemy.com/vuejs-introduction-to-vuejs-javascript-framework/,True,200,3632,28,31,Beginner Level,2.0,2016-07-26T16:53:56Z,Web Development,Udemy,,,Web Development,vuejs v1 introduction to vuejs javascript framework web development
609992,HTML CSS: Essential steps to learn HTML CSS,https://www.udemy.com/html-and-css-basics/,True,145,10576,154,23,Beginner Level,2.5,2015-11-11T22:43:15Z,Web Development,Udemy,,,Web Development,html css: essential steps to learn html css web development
77642,Learn HTML 5 in 1 hour,https://www.udemy.com/learn-html-5-in-1-hour/,True,100,11643,169,21,Beginner Level,1.0,2013-08-12T23:26:32Z,Web Development,Udemy,,,Web Development,learn html 5 in 1 hour web development
269006,Learn Html5 & CSS3 from scratch,https://www.udemy.com/learn-html5-css3-from-scratch/,True,20,13960,239,19,All Levels,2.5,2014-07-26T22:24:03Z,Web Development,Udemy,,,Web Development,learn html5 & css3 from scratch web development
151956,Responsive Web Design: Made Easy,https://www.udemy.com/responsive-web-design-made-easy/,True,195,5085,106,27,All Levels,6.5,2014-02-13T08:32:31Z,Web Development,Udemy,,,Web Development,responsive web design: made easy web development
908996,Parse Server: From Front End to Full Stack,https://www.udemy.com/parse-server/,True,200,1130,162,66,Intermediate Level,6.0,2016-07-29T00:54:17Z,Web Development,Udemy,,,Web Development,parse server: from front end to full stack web development
269638,Codeigniter: How to use Codeigniter that drives knowledge,https://www.udemy.com/codeigniter/,True,150,14606,235,21,All Levels,3.0,2014-07-29T21:39:04Z,Web Development,Udemy,,,Web Development,codeigniter: how to use codeigniter that drives knowledge web development
452684,jQuery for Beginners - Create Website Animations Easily,https://www.udemy.com/jquery-for-beginners-fundamentals-training-tutorial-course/,True,100,2971,285,28,All Levels,3.0,2015-03-24T00:40:39Z,Web Development,Udemy,,,Web Development,jquery for beginners - create website animations easily web development
844458,How to Build Chat Bots: From Beginner to Intermediate,https://www.udemy.com/how-to-build-chats-bots-from-beginner-to-expert/,True,140,2814,107,35,All Levels,2.0,2016-10-03T21:00:58Z,Web Development,Udemy,,,Web Development,how to build chat bots: from beginner to intermediate web development
403604,Web Development with BootStrap - 16 Instant Themes Included!,https://www.udemy.com/bootstrap-course/,True,40,1355,45,27,All Levels,3.5,2015-07-14T20:32:14Z,Web Development,Udemy,,,Web Development,web development with bootstrap - 16 instant themes included! web development
549094,Install a Wordpress Theme the Correct Way & Charge Others,https://www.udemy.com/how-to-install-a-wordpress-theme-the-right-way/,True,20,2335,13,18,All Levels,1.0,2015-09-20T18:51:51Z,Web Development,Udemy,,,Web Development,install a wordpress theme the correct way & charge others web development
59014,Coding for Entrepreneurs Basic,https://www.udemy.com/coding-for-entrepreneurs-basic/,False,0,161029,279,27,Beginner Level,3.5,2013-06-09T15:51:55Z,Web Development,Udemy,,,Web Development,coding for entrepreneurs basic web development
45941,The CSS and CSS3 Crash Course,https://www.udemy.com/the-css-and-css3-crash-course/,True,150,2051,99,76,All Levels,13.0,2013-03-15T16:13:42Z,Web Development,Udemy,,,Web Development,the css and css3 crash course web development
851868,Build a Business or Personal Website Using Wordpress,https://www.udemy.com/build-professional-business-personal-website-wordpress-create/,True,200,1069,12,61,Beginner Level,4.5,2016-07-25T17:34:51Z,Web Development,Udemy,,,Web Development,build a business or personal website using wordpress web development
814206,Learn By Example: PHP For Dynamic Websites,https://www.udemy.com/learn-by-example-php-for-dynamic-websites/,True,50,1439,10,77,Beginner Level,13.0,2016-04-06T19:52:40Z,Web Development,Udemy,,,Web Development,learn by example: php for dynamic websites web development
590406,Learn ReactJS: Code Like A Facebook Developer,https://www.udemy.com/learn-react-js/,True,20,1948,72,45,Intermediate Level,5.0,2015-08-24T20:31:54Z,Web Development,Udemy,,,Web Development,learn reactjs: code like a facebook developer web development
680180,Learn to Build Web Apps using D3JS,https://www.udemy.com/learn-to-build-web-apps-using-d3js/,True,40,841,99,29,All Levels,3.5,2015-12-01T23:08:23Z,Web Development,Udemy,,,Web Development,learn to build web apps using d3js web development
899492,How to create awesome website and e-commerce in 1 hour,https://www.udemy.com/how-to-create-awesome-websites-and-e-commerce-in-1-hour/,True,20,937,4,10,All Levels,1.0,2016-07-18T16:56:23Z,Web Development,Udemy,,,Web Development,how to create awesome website and e-commerce in 1 hour web development
1056848,Joomla for Beginners - Learn how to build a website with CMS,https://www.udemy.com/joomla-for-beginners-build-a-website-with-joomla-cms/,True,95,583,7,35,Beginner Level,3.5,2017-01-23T22:41:08Z,Web Development,Udemy,,,Web Development,joomla for beginners - learn how to build a website with cms web development
846412,Learning Drupal 8,https://www.udemy.com/learning-drupal-8/,True,50,577,97,101,All Levels,9.5,2016-05-11T21:05:20Z,Web Development,Udemy,,,Web Development,learning drupal 8 web development
336938,Learn How To Build a Web Application Without Coding,https://www.udemy.com/learn-how-to-build-a-web-application-without-coding/,False,0,9364,311,10,Beginner Level,0.5333333333333333,2015-03-04T21:44:18Z,Web Development,Udemy,,,Web Development,learn how to build a web application without coding web development
375136,Rock Solid Wordpress Security - Secure Web Development,https://www.udemy.com/rock-solid-wordpress-security-secure-wordpress-easily/,False,0,5052,92,23,All Levels,1.5,2014-12-28T01:13:28Z,Web Development,Udemy,,,Web Development,rock solid wordpress security - secure web development web development
602218,Mastering JavaScript,https://www.udemy.com/mastering-javascript/,True,95,694,39,39,Expert Level,4.0,2015-09-04T20:18:51Z,Web Development,Udemy,,,Web Development,mastering javascript web development
1022682,PHP Laravel 5:Creating a CRUD application,https://www.udemy.com/laravel-5creating-a-crud-application/,True,45,511,12,7,All Levels,0.55,2016-11-28T17:44:21Z,Web Development,Udemy,,,Web Development,php laravel 5:creating a crud application web development
968304,XQUERY :basics for beginners,https://www.udemy.com/xquery-basics-for-beginners/,True,40,937,2,6,All Levels,0.6333333333333333,2016-09-27T15:26:05Z,Web Development,Udemy,,,Web Development,xquery :basics for beginners web development
180547,PHP Development with the Laravel Framework,https://www.udemy.com/php-development-with-laravel-4/,True,50,1611,24,20,All Levels,3.5,2014-03-11T20:40:48Z,Web Development,Udemy,,,Web Development,php development with the laravel framework web development
1178762,WordPress Development - Themes and Plugins Complete Guide,https://www.udemy.com/wordpress-theme-and-plugin-development-course/,True,200,103,11,72,All Levels,5.5,2017-06-30T23:14:31Z,Web Development,Udemy,,,Web Development,wordpress development - themes and plugins complete guide web development
641236,Basic JavaScript: Build 4 Basic JavaScript Projects,https://www.udemy.com/practical-javascript-javascript-basics/,True,40,670,33,37,Beginner Level,4.5,2016-02-04T03:55:24Z,Web Development,Udemy,,,Web Development,basic javascript: build 4 basic javascript projects web development
130168,HTML and CSS for Beginning Web Developers,https://www.udemy.com/html-and-css-for-beginning-web-developers/,True,100,1606,28,73,Beginner Level,9.0,2013-12-13T18:19:58Z,Web Development,Udemy,,,Web Development,html and css for beginning web developers web development
1002210,Popular JavaScript Framework:Learn The Language Of Angular 2,https://www.udemy.com/popular-javascript-frameworklearn-the-language-of-angular-2/,True,200,260,22,64,Beginner Level,11.0,2016-11-11T21:27:55Z,Web Development,Udemy,,,Web Development,popular javascript framework:learn the language of angular 2 web development
1076424,The Ultimate Guide to the Best WordPress Plugins Part 1,https://www.udemy.com/wordpress-plugins-a-guide-on-the-best-plugins-part-1/,True,50,122,10,116,All Levels,10.5,2017-02-16T23:30:02Z,Web Development,Udemy,,,Web Development,the ultimate guide to the best wordpress plugins part 1 web development
968278,XSLT :basics for beginners,https://www.udemy.com/xslt-basics-for-beginners/,True,35,877,6,7,All Levels,0.5333333333333333,2016-09-27T15:14:59Z,Web Development,Udemy,,,Web Development,xslt :basics for beginners web development
50528,The Complete Wordpress Plugin Development Course - 8 Plugins,https://www.udemy.com/wordpress-plugin-development/,True,200,1215,58,33,All Levels,2.5,2013-05-29T15:09:48Z,Web Development,Udemy,,,Web Development,the complete wordpress plugin development course - 8 plugins web development
1075808,JSON Crash Course for Beginners,https://www.udemy.com/json-crash-course-for-beginners-learn-json-in-one-hour/,True,45,3323,90,7,Beginner Level,0.6333333333333333,2017-01-17T05:11:14Z,Web Development,Udemy,,,Web Development,json crash course for beginners web development
560996,You can create Incredible Websites with HTML CSS learn how,https://www.udemy.com/learn-to-create-html-css-web-templates-create-web-pages/,True,100,11892,50,28,All Levels,2.5,2015-09-12T01:35:41Z,Web Development,Udemy,,,Web Development,you can create incredible websites with html css learn how web development
654680,JavaScript Tricks how to create code projects from scratch,https://www.udemy.com/learn-javascript-code-create-projects-from-scratch/,True,75,15106,31,16,All Levels,1.5,2015-10-29T23:39:45Z,Web Development,Udemy,,,Web Development,javascript tricks how to create code projects from scratch web development
975906,The Sass Course! Learn Sass for Real-World Websites,https://www.udemy.com/learn-sass/,True,95,975,141,18,All Levels,3.5,2016-12-08T16:53:19Z,Web Development,Udemy,,,Web Development,the sass course! learn sass for real-world websites web development
951060,Web Design How to Create a Website HTML CSS Bootstrap,https://www.udemy.com/how-to-create-a-website-html-css-bootstrap/,True,75,5263,29,29,Beginner Level,2.0,2016-09-12T13:14:13Z,Web Development,Udemy,,,Web Development,web design how to create a website html css bootstrap web development
1142202,Master Angular 4 by Example - Build 7 Awesome Apps!,https://www.udemy.com/learn-angular-4/,True,195,596,32,84,All Levels,8.0,2017-05-01T22:06:23Z,Web Development,Udemy,,,Web Development,master angular 4 by example - build 7 awesome apps! web development
159760,Create A Custom Responsive WordPress Website For A Client,https://www.udemy.com/create-custom-responsive-wordpress-website-client/,True,95,7517,89,47,All Levels,4.5,2014-04-21T11:35:18Z,Web Development,Udemy,,,Web Development,create a custom responsive wordpress website for a client web development
30243,Mastering HTML5 Programming - The Easier Way,https://www.udemy.com/html5-programming-tutorials/,True,75,21653,138,35,All Levels,7.0,2013-01-07T11:44:35Z,Web Development,Udemy,,,Web Development,mastering html5 programming - the easier way web development
566910,How to Launch Your Own Website Builder Service,https://www.udemy.com/how-to-launch-your-own-website-builder-service/,True,20,9028,87,12,Beginner Level,1.5,2015-07-28T20:20:59Z,Web Development,Udemy,,,Web Development,how to launch your own website builder service web development
783158,Getting Started with HTML,https://www.udemy.com/html-basics-course/,True,40,7375,52,17,Beginner Level,1.5,2016-03-07T18:40:52Z,Web Development,Udemy,,,Web Development,getting started with html web development
554384,Spring Framework 4 (Java Enterprise JEE) with AngularJS,https://www.udemy.com/java-spring-mvc-framework-with-angularjs-by-google-and-html5/,True,95,5177,318,70,All Levels,13.5,2015-09-21T23:12:59Z,Web Development,Udemy,,,Web Development,spring framework 4 (java enterprise jee) with angularjs web development
1027812,Build A Weather App With Ajax Using Open Weather Map API,https://www.udemy.com/build-a-weather-app-with-ajax-using-open-weather-map-api/,True,20,6548,44,38,All Levels,4.0,2016-12-01T21:49:26Z,Web Development,Udemy,,,Web Development,build a weather app with ajax using open weather map api web development
607048,Essentials of JavaScript Practice Coding Exercises Tips,https://www.udemy.com/essentials-of-javascript-practice-coding-exercises-tips/,True,80,28125,115,21,Beginner Level,2.0,2015-09-25T22:30:00Z,Web Development,Udemy,,,Web Development,essentials of javascript practice coding exercises tips web development
704732,Learn and Earn with HTML & CSS,https://www.udemy.com/learn-and-earn-with-html-css/,True,20,9349,206,69,All Levels,4.0,2016-03-11T20:11:22Z,Web Development,Udemy,,,Web Development,learn and earn with html & css web development
574876,Get started Creating Websites Everything you need provided,https://www.udemy.com/get-started-creating-websites-everything-you-need-provided/,True,100,14260,44,43,Beginner Level,3.0,2015-09-25T18:13:40Z,Web Development,Udemy,,,Web Development,get started creating websites everything you need provided web development
803378,JavaScript in Action JavaScript Projects,https://www.udemy.com/javascript-in-action-learn-javascript-projects/,True,150,7720,58,17,Beginner Level,1.5,2016-03-29T18:01:39Z,Web Development,Udemy,,,Web Development,javascript in action javascript projects web development
715516,Modern Web Development with Laravel 5.2 (PHP Framework),https://www.udemy.com/modern-web-development-with-laravel/,True,120,2142,536,71,All Levels,12.0,2016-01-24T17:33:52Z,Web Development,Udemy,,,Web Development,modern web development with laravel 5.2 (php framework) web development
101864,Programming for Entrepreneurs - JavaScript,https://www.udemy.com/javascript-tutorial/,True,200,12873,106,38,Beginner Level,2.5,2013-11-11T00:28:17Z,Web Development,Udemy,,,Web Development,programming for entrepreneurs - javascript web development
682484,Create a Website from Scratch using HTML CSS step by step,https://www.udemy.com/create-a-website-from-scratch-using-html-css-in-1-hour/,True,75,12882,95,20,Beginner Level,1.5,2015-11-27T23:15:24Z,Web Development,Udemy,,,Web Development,create a website from scratch using html css step by step web development
657734,Complete AJAX Course: Learn AJAX Techniques Using Bootstrap,https://www.udemy.com/ajaxcourse/,True,195,12368,89,26,All Levels,3.5,2015-11-13T22:03:15Z,Web Development,Udemy,,,Web Development,complete ajax course: learn ajax techniques using bootstrap web development
797038,Learn jQuery by Example Course,https://www.udemy.com/complete-jquery-course/,True,170,8625,94,73,Beginner Level,5.0,2016-04-23T07:47:40Z,Web Development,Udemy,,,Web Development,learn jquery by example course web development
1099956,Bootstrap 4 Theme Development Masterclass,https://www.udemy.com/bootstrap-theme-development-masterclass/,True,150,2641,28,15,All Levels,0.65,2017-02-24T02:29:03Z,Web Development,Udemy,,,Web Development,bootstrap 4 theme development masterclass web development
1211800,Wordpress Theme Development for Beginners,https://www.udemy.com/wordpress-theme-development-for-beginners/,True,20,1052,14,47,All Levels,8.0,2017-05-17T22:55:23Z,Web Development,Udemy,,,Web Development,wordpress theme development for beginners web development
958750,Web Design Creating websites from scratch,https://www.udemy.com/web-design-creating-websites-from-scratch/,True,75,13920,64,28,Beginner Level,2.0,2016-09-19T22:32:38Z,Web Development,Udemy,,,Web Development,web design creating websites from scratch web development
515188,HTML Learning the Basics Intro to HTML website coding,https://www.udemy.com/html-learning-the-basics-intro-to-html-website-coding/,True,20,7416,65,14,Beginner Level,0.65,2015-05-31T21:28:27Z,Web Development,Udemy,,,Web Development,html learning the basics intro to html website coding web development
1172740,Learn how to use Javascript Components with PHP and Symfony,https://www.udemy.com/learn-how-to-use-javascript-components-with-php-and-symfony/,True,90,1822,4,25,All Levels,2.0,2017-06-05T17:43:55Z,Web Development,Udemy,,,Web Development,learn how to use javascript components with php and symfony web development
846832,So you think you know JavaScript?,https://www.udemy.com/so-you-think-you-know-javascript-1/,True,50,1010,154,25,All Levels,6.0,2016-05-12T14:52:32Z,Web Development,Udemy,,,Web Development,so you think you know javascript? web development
943306,Learn Node.js by building Udemy: Stripe + MailChimp + Wistia,https://www.udemy.com/use-javascript-to-build-udemy-stripe-mailchimp-wistia/,True,110,1425,36,34,All Levels,5.5,2016-09-12T23:42:46Z,Web Development,Udemy,,,Web Development,learn node.js by building udemy: stripe + mailchimp + wistia web development
11153,Learn jQuery: An In-depth Course For Beginners,https://www.udemy.com/jquery/,True,50,7014,95,62,All Levels,4.5,2011-11-29T01:29:11Z,Web Development,Udemy,,,Web Development,learn jquery: an in-depth course for beginners web development
147908,JavaScript for Beginning Web Developers,https://www.udemy.com/learn-javascript-programming/,True,75,7785,416,33,Beginner Level,4.5,2014-01-16T18:07:39Z,Web Development,Udemy,,,Web Development,javascript for beginning web developers web development
688092,JQuery Create Overlay Popups from scratch using Jquery,https://www.udemy.com/jquery-create-modal-popup-windows-from-scratch-using-jquery/,True,50,4407,17,29,All Levels,2.5,2015-12-04T17:06:24Z,Web Development,Udemy,,,Web Development,jquery create overlay popups from scratch using jquery web development
1047968,Vue JS 2: From Beginner to Professional,https://www.udemy.com/vuejs-from-beginner-to-professional/,True,145,602,93,214,All Levels,15.5,2016-12-28T03:56:24Z,Web Development,Udemy,,,Web Development,vue js 2: from beginner to professional web development
585496,Ultimate AngularJS: Build a Real-World App from Scratch,https://www.udemy.com/ultimate-angularjs-course/,True,100,1712,438,49,All Levels,5.5,2016-02-08T23:41:51Z,Web Development,Udemy,,,Web Development,ultimate angularjs: build a real-world app from scratch web development
911712,Wordpress Site Migration,https://www.udemy.com/wordpress-site-migration-tutorial/,True,20,1894,40,35,All Levels,1.5,2016-07-28T02:38:31Z,Web Development,Udemy,,,Web Development,wordpress site migration web development
803074,introduction to HTML Course,https://www.udemy.com/introduction-to-html-course/,True,20,3258,32,16,Beginner Level,2.0,2016-05-16T15:14:17Z,Web Development,Udemy,,,Web Development,introduction to html course web development
200742,Create Single Page Website using Twitter Bootstrap 3,https://www.udemy.com/create-single-page-website-using-twitter-bootstrap/,True,20,7449,111,13,Intermediate Level,1.0,2014-04-19T20:10:39Z,Web Development,Udemy,,,Web Development,create single page website using twitter bootstrap 3 web development
1072248,The All-In-One Web Development Course,https://www.udemy.com/the-all-in-one-web-development-course/,True,85,538,13,113,All Levels,18.5,2017-04-27T21:06:16Z,Web Development,Udemy,,,Web Development,the all-in-one web development course web development
143028,Code a Responsive Website Using HTML5 and CSS for Beginners,https://www.udemy.com/how-to-code-a-responsive-website-using-html5-and-css/,True,50,1271,136,110,Beginner Level,7.5,2014-01-09T17:51:10Z,Web Development,Udemy,,,Web Development,code a responsive website using html5 and css for beginners web development
173888,AngularJS for the Real World - Learn by creating a WebApp,https://www.udemy.com/angularjs-for-the-real-world-learn-to-create-a-webapp/,True,115,1407,137,69,All Levels,7.0,2015-09-07T17:54:39Z,Web Development,Udemy,,,Web Development,angularjs for the real world - learn by creating a webapp web development
361620,Wordpress Tutorial   ,https://www.udemy.com/responsive-design/,True,200,2311,8,44,All Levels,1.5,2014-12-04T19:17:17Z,Web Development,Udemy,,,Web Development,wordpress tutorial    web development
418386,Create a REAL Social Network like Facebook in PHP + MySQL,https://www.udemy.com/make-a-social-media-website/,True,45,1002,178,174,All Levels,16.5,2016-09-19T15:54:37Z,Web Development,Udemy,,,Web Development,create a real social network like facebook in php + mysql web development
212398,Advanced Node.js Development,https://www.udemy.com/refactoru-adv-nodejs/,True,55,2565,32,41,Expert Level,3.0,2014-08-28T03:35:30Z,Web Development,Udemy,,,Web Development,advanced node.js development web development
1097778,ASP.NET MVC 5 Project - Facebook Clone,https://www.udemy.com/aspnet-mvc-5-project-facebook-clone/,True,30,210,19,41,All Levels,5.0,2017-02-09T04:38:46Z,Web Development,Udemy,,,Web Development,asp.net mvc 5 project - facebook clone web development
653852,Bootstrap For Beginners: A  Basic Introduction,https://www.udemy.com/bootstrap-for-beginners-a-basic-introduction/,True,55,1186,14,9,Beginner Level,0.6666666666666666,2015-11-13T19:13:51Z,Web Development,Udemy,,,Web Development,bootstrap for beginners: a  basic introduction web development
598516,jQuery for Beginners,https://www.udemy.com/jquery-for-beginners_sre/,True,20,1421,17,36,All Levels,4.0,2015-11-10T21:52:55Z,Web Development,Udemy,,,Web Development,jquery for beginners web development
900794,JavaScript Basics For Web Developers,https://www.udemy.com/javascript-basics-for-web-developers/,True,20,958,14,17,Beginner Level,1.0,2016-07-11T17:30:42Z,Web Development,Udemy,,,Web Development,javascript basics for web developers web development
564546,Learn PHP from Scratch,https://www.udemy.com/learn-php-from-scratch-in-1-3-hr/,True,50,1550,25,27,Beginner Level,1.5,2015-07-26T20:44:15Z,Web Development,Udemy,,,Web Development,learn php from scratch web development
516064,Learn Express,https://www.udemy.com/learn-express/,True,25,1309,60,14,Intermediate Level,1.5,2015-06-01T21:34:14Z,Web Development,Udemy,,,Web Development,learn express web development
1024844,"Build A Web App with VueJS, Spring Framework and MongoDB",https://www.udemy.com/build-a-message-board-app-with-vue-spring-and-mongodb/,True,145,251,32,25,All Levels,3.5,2016-11-30T21:59:37Z,Web Development,Udemy,,,Web Development,"build a web app with vuejs, spring framework and mongodb web development"
